col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
43,0,0,0,0,0,0,0,56,60,43,49,53,93,1,0
88,1,0,1,0,1,0,0,61,63,55,59,60,59,2,1150
66,1,0,1,0,0,0,1,42,57,47,54,44,66,2,720
80,0,1,0,1,0,0,1,44,42,64,42,42,53,1,0
69,0,0,0,0,0,0,1,66,66,65,51,47,43,0,0
88,1,0,0,0,0,0,0,59,69,62,51,65,52,2,1170
11,0,1,0,1,0,1,0,32,33,60,45,44,26,6,0
44,0,0,0,0,0,0,0,64,58,66,62,65,48,5,0
42,0,0,1,0,1,0,1,33,41,33,40,42,43,8,0
17,0,1,0,1,0,0,1,37,48,31,53,40,51,7,0
2,0,1,0,1,0,0,0,37,43,50,45,44,48,4,0
48,0,0,1,0,1,0,1,59,63,51,40,56,49,1,0
69,0,0,1,1,0,0,1,51,51,65,57,58,52,4,0
36,0,0,0,1,0,1,0,38,37,43,50,37,65,6,0
33,0,0,0,1,0,0,1,53,46,60,50,35,23,5,0
52,0,1,0,0,0,0,1,57,57,54,62,56,46,3,0
87,1,0,1,0,1,0,1,61,66,48,65,58,48,3,1120
54,0,0,0,0,1,0,1,52,54,37,57,55,52,2,0
91,1,0,0,0,1,0,0,68,69,49,59,62,46,1,1300
43,0,1,0,1,0,0,0,31,37,38,30,38,39,2,0
69,1,0,1,0,1,0,0,56,55,44,53,67,48,2,1090
54,1,0,0,0,0,0,0,64,63,59,60,45,48,0,780
93,0,0,0,0,0,0,1,49,51,41,49,55,59,3,0
13,1,0,1,0,1,0,0,57,56,45,38,60,53,1,882
82,0,0,0,0,1,0,0,51,60,47,54,64,44,1,0
52,0,0,0,0,0,0,1,38,45,54,61,39,59,1,0
55,0,0,0,0,1,0,1,46,51,42,45,44,55,6,0
46,1,1,0,1,0,1,1,42,39,50,55,40,43,7,570
68,1,0,1,0,1,0,0,66,46,66,52,64,61,3,1020
21,0,0,0,0,0,0,0,49,43,42,59,41,46,3,0
70,1,0,0,0,0,0,0,47,49,66,57,64,48,5,790
58,0,0,0,0,0,0,1,45,33,62,37,38,47,4,0
29,0,0,0,1,0,0,0,54,42,38,46,46,47,5,0
72,1,0,1,0,1,3,1,68,58,59,50,62,44,6,1020
48,0,0,0,0,1,0,1,49,60,64,65,44,55,1,0
87,1,0,1,0,1,0,0,49,54,58,59,64,57,1,910
64,0,0,1,0,0,2,0,37,58,55,41,38,48,3,0
58,0,0,0,0,0,0,1,46,48,60,54,49,58,2,0
8,0,0,0,1,0,0,0,31,43,35,53,42,37,2,0
49,0,1,0,0,0,0,0,54,57,59,30,37,43,1,0
74,0,0,1,0,1,0,0,52,53,45,51,48,43,1,0
35,1,0,1,0,1,0,0,68,64,65,54,60,47,1,1040
96,1,0,0,1,0,0,1,52,39,48,58,60,51,3,920
48,1,1,0,1,0,0,1,50,40,61,55,44,47,0,710
65,0,0,0,0,0,0,1,50,40,36,49,46,52,5,0
72,1,0,1,0,1,0,1,59,55,48,57,62,53,2,980
68,0,1,0,1,0,1,1,35,42,32,22,29,31,6,0
57,1,0,0,0,0,0,1,49,69,39,45,46,49,1,750
41,0,1,0,0,0,0,1,49,54,48,51,49,58,1,0
58,0,0,1,0,1,0,0,44,43,54,50,53,60,4,0
13,0,1,0,0,1,0,1,50,46,37,42,43,32,2,0
56,0,0,1,0,1,0,1,57,54,45,48,59,54,4,0
10,0,1,0,0,1,0,0,54,51,56,59,49,53,3,0
14,0,0,0,1,0,0,0,59,48,65,65,60,60,8,0
12,0,1,0,0,0,0,0,43,41,46,53,49,48,3,0
20,0,0,1,0,1,0,0,52,57,45,47,65,50,1,0
97,1,0,1,0,0,0,1,49,60,55,53,51,58,1,900
83,0,1,0,1,0,0,1,59,57,44,47,47,53,2,0
90,0,0,1,0,0,0,1,62,43,52,56,60,55,2,0
89,1,0,0,0,1,0,0,66,55,64,60,64,73,1,1140
66,1,0,1,0,1,1,1,66,64,53,45,51,32,3,870
38,0,1,0,1,0,0,0,46,54,46,53,42,52,2,0
96,1,0,0,1,0,0,1,52,54,62,56,44,43,2,900
47,0,0,0,0,0,0,1,54,51,61,52,51,51,1,0
15,0,1,0,1,0,0,0,33,34,39,47,56,50,11,0
8,0,0,0,0,1,1,1,43,48,41,34,42,23,4,0
21,0,0,0,0,0,0,0,54,42,55,41,47,51,5,0
51,0,0,1,0,1,0,1,56,66,49,62,64,47,4,0
69,0,0,1,0,1,0,1,51,48,65,57,56,50,2,0
57,1,0,1,0,1,0,0,46,54,40,46,50,48,6,750
36,1,0,1,0,1,0,1,49,54,48,62,51,23,3,1040
6,0,0,0,0,1,0,0,56,51,44,63,56,52,3,0
96,1,0,0,0,1,0,0,64,66,62,58,64,61,2,1110
16,0,0,1,1,0,1,0,32,40,32,29,37,28,6,0
6,0,1,0,1,0,1,1,38,36,40,38,33,43,7,0
70,0,0,1,0,1,0,0,56,42,42,47,46,53,2,0
8,1,0,1,1,0,0,0,47,43,38,43,53,36,3,810
64,0,0,0,0,0,0,0,46,56,54,53,56,38,4,0
73,1,0,0,0,1,0,1,51,45,42,53,46,52,1,620
82,1,0,1,0,1,0,1,55,58,44,56,47,49,3,890
66,1,0,1,0,1,0,0,60,63,65,59,60,53,2,950
83,1,0,1,0,1,0,0,51,66,58,48,62,65,1,1030
33,0,1,0,1,0,1,1,42,45,36,38,38,46,9,0
57,0,0,0,0,1,0,0,56,48,59,53,64,60,2,0
31,0,0,1,1,0,0,1,42,48,43,47,40,48,3,0
74,1,0,0,0,0,0,0,54,48,43,61,60,51,4,950
75,0,0,1,0,1,0,0,51,51,46,64,65,49,0,0
79,1,0,1,0,0,0,1,56,57,56,51,57,46,2,790
13,0,0,1,1,0,0,0,41,37,48,45,47,37,4,0
80,0,1,0,0,0,2,1,51,48,66,52,46,52,1,0
8,0,1,0,1,0,1,0,34,39,35,26,37,27,7,0
73,0,1,0,1,0,1,1,47,45,36,47,40,49,0,0
50,0,0,1,0,0,3,0,47,45,65,59,61,57,2,0
53,1,0,1,0,1,0,1,59,63,59,50,50,45,10,870
44,0,1,0,1,0,0,0,59,60,49,59,55,45,2,0
84,0,0,1,0,1,0,0,66,69,65,63,64,56,1,0
59,0,1,0,1,0,0,0,61,54,42,49,56,46,1,0
89,1,0,1,0,1,0,0,60,54,65,63,67,69,1,1090
84,0,0,0,1,0,0,1,43,42,45,47,55,55,3,0
2,0,0,0,0,0,0,1,43,43,41,37,36,40,3,0
74,0,0,0,0,0,0,1,46,45,43,49,45,56,1,0
34,0,0,0,0,1,0,0,49,43,66,47,44,52,4,0
27,0,0,0,1,0,0,0,59,45,50,60,55,43,1,0
16,0,0,0,0,0,0,0,55,51,38,50,53,50,1,0
62,0,0,1,0,1,0,0,59,39,46,39,44,47,3,0
48,0,0,0,0,0,1,0,54,36,60,54,51,61,6,0
28,0,0,0,1,0,1,1,34,39,29,39,37,43,8,0
54,1,1,0,1,0,2,1,39,39,41,50,51,47,8,600
58,1,1,0,1,0,1,0,63,63,54,51,52,37,1,790
83,0,0,0,0,1,0,0,49,55,50,42,38,39,4,0
78,0,1,0,1,0,0,1,39,48,52,42,47,51,1,0
56,1,0,0,1,0,0,0,59,48,33,50,64,51,9,980
74,1,0,0,1,0,0,1,59,69,58,59,62,62,3,960
75,1,1,0,1,0,1,1,38,33,49,39,53,77,6,510
93,1,0,0,0,1,0,0,59,57,53,61,67,58,1,1010
95,1,0,0,0,1,0,1,68,66,54,52,60,48,1,1080
83,0,1,0,1,0,0,0,64,49,58,55,64,56,2,0
46,0,0,0,0,0,0,1,51,45,64,57,55,52,1,0
94,1,1,0,1,0,0,1,55,54,49,62,51,56,4,790
40,0,0,0,0,0,0,0,54,66,60,60,67,52,2,0
33,1,1,0,1,0,2,0,49,39,62,48,33,46,4,620
15,1,0,1,0,0,0,1,54,57,44,54,44,58,4,660
29,0,0,1,0,1,0,1,44,57,48,39,40,65,3,0
98,1,1,0,1,0,0,1,64,60,65,50,64,55,4,970
50,0,0,0,0,0,0,1,44,51,61,57,53,63,3,0
99,0,0,0,1,0,0,1,71,69,66,62,67,52,1,0
34,1,0,1,0,1,0,1,49,57,64,59,47,47,2,810
39,0,0,0,1,0,0,1,46,48,61,59,53,62,1,0
54,0,0,0,1,0,0,1,56,42,44,51,47,52,4,0
98,0,0,0,0,0,0,1,49,72,64,63,60,52,6,0
97,0,0,1,0,0,0,1,71,72,50,59,67,67,4,0
39,0,0,0,1,0,0,0,42,45,49,51,38,49,6,0
47,0,0,0,0,1,0,1,34,36,50,55,47,60,6,0
59,1,0,1,0,1,0,0,51,57,63,60,64,71,2,1020
68,0,1,0,0,0,0,0,56,37,57,57,60,54,2,0
78,0,0,0,0,0,0,1,56,43,53,60,40,52,7,0
76,1,0,1,0,1,0,0,56,60,57,61,64,54,1,1000
32,0,1,0,1,0,0,0,51,51,42,49,58,46,2,0
80,1,0,1,0,1,0,1,61,66,46,60,62,52,4,1290
29,1,0,0,1,0,0,1,51,51,52,54,41,55,0,660
87,0,0,0,0,0,0,1,46,54,59,57,44,52,4,0
99,1,0,1,1,0,0,1,66,69,64,60,67,60,2,1360
33,0,1,0,1,0,0,1,49,48,52,54,39,61,4,0
15,0,0,1,0,1,0,0,51,60,36,41,46,47,2,0
65,0,0,0,0,0,0,0,56,48,40,54,56,47,3,0
74,0,1,0,1,0,0,0,29,48,52,42,48,66,5,0
36,0,1,0,1,0,0,1,39,45,51,36,31,55,7,0
36,1,0,0,0,0,3,1,51,48,46,54,54,63,2,720
62,1,0,0,0,1,0,1,44,34,45,59,58,52,4,610
33,0,0,0,0,0,0,1,46,48,40,36,37,50,5,0
79,0,0,1,0,0,0,1,59,46,66,51,62,62,3,0
49,0,0,1,0,1,0,0,39,46,54,56,55,53,5,0
38,1,0,0,0,0,0,1,54,57,59,57,56,59,5,790
44,1,0,1,0,1,0,1,54,51,49,59,49,46,1,930
47,0,0,0,1,0,0,0,42,31,42,47,46,60,6,0
6,0,0,0,0,1,0,1,44,51,58,57,38,51,0,0
31,0,1,0,0,1,0,0,51,39,34,41,35,43,2,0
64,1,0,1,0,0,0,0,56,47,52,53,62,50,2,760
90,1,0,0,0,1,3,0,59,69,63,61,62,56,3,1060
63,0,0,0,1,0,0,1,59,51,60,58,45,53,3,0
65,0,1,0,0,0,0,1,51,51,52,47,51,45,4,0
95,1,0,0,0,1,0,0,54,51,63,65,65,65,4,1160
66,0,0,0,1,0,0,1,46,45,61,55,46,45,3,0
55,0,0,0,1,0,0,1,56,62,55,60,58,65,3,0
62,1,0,1,0,1,0,0,64,63,66,47,54,45,3,950
95,1,0,1,0,1,0,0,56,57,56,53,60,52,4,1020
77,1,0,0,0,1,0,1,51,54,51,60,42,46,1,770
79,0,0,1,0,1,0,1,54,69,47,59,62,53,1,0
56,1,0,0,0,1,0,0,44,54,48,49,64,46,1,920
75,1,0,0,0,0,0,0,59,60,66,56,57,55,4,1000
53,1,0,1,0,1,0,1,51,60,46,38,56,49,3,720
43,0,1,0,1,0,0,1,49,51,42,42,56,44,2,0
48,0,0,1,0,0,0,1,42,51,39,59,49,58,5,0
7,1,0,1,0,0,0,0,54,52,43,56,49,51,2,910
42,1,0,1,0,1,0,0,68,69,56,59,65,46,2,1070
31,0,0,1,0,1,0,1,49,43,37,51,38,43,2,0
40,0,1,0,1,0,0,1,51,42,48,57,37,55,2,0
27,1,0,1,0,1,0,0,54,60,65,63,60,56,1,1020
63,1,0,1,0,1,0,1,39,48,60,59,60,52,6,960
71,0,1,0,1,0,0,0,42,57,39,38,47,45,1,0
74,1,0,1,0,0,0,1,64,51,66,60,58,55,1,980
47,0,0,1,0,1,0,0,54,45,51,60,49,46,3,0
91,1,0,1,1,0,0,0,64,72,50,64,62,54,1,1230
51,0,0,0,0,0,0,0,56,51,40,40,38,47,3,0
21,0,0,0,1,0,0,1,42,39,66,40,31,91,2,0
49,0,1,0,0,0,0,1,59,58,45,60,56,62,2,0
49,1,0,1,0,1,0,0,46,43,61,48,55,44,2,770
56,0,0,0,0,0,0,1,61,60,61,57,56,57,1,0
91,1,0,0,0,1,0,1,47,35,66,65,67,81,2,1020
36,0,1,0,1,0,1,0,46,45,64,42,35,35,6,0
66,0,0,0,0,0,0,1,44,45,64,51,53,54,2,0
4,0,1,0,0,1,0,0,32,39,35,42,32,38,4,0
84,1,0,0,0,1,0,1,57,63,65,58,53,57,1,940
62,1,1,0,1,0,0,1,46,51,42,55,60,51,2,780
20,1,0,0,0,0,0,0,53,44,50,54,60,52,2,810
50,0,0,0,1,0,0,1,51,45,57,32,44,46,7,0
5,0,1,0,1,0,0,1,42,30,41,40,35,56,3,0
96,0,0,1,0,1,0,1,59,66,66,59,60,62,2,0
87,0,1,0,0,0,0,1,64,55,59,52,60,49,2,0
24,0,0,0,1,0,0,0,46,39,42,43,53,48,1,0
80,0,0,0,1,0,0,1,59,47,65,55,53,55,2,0
70,0,0,0,1,0,0,1,52,42,44,58,53,50,1,0
68,0,0,0,0,0,0,0,37,41,55,56,40,57,6,0
72,0,0,1,1,0,0,1,49,44,44,47,46,50,2,0
76,0,0,0,0,0,0,1,66,69,59,47,56,47,0,0
6,0,0,0,1,0,0,1,48,39,48,49,38,46,3,0
90,1,0,1,0,1,0,0,61,63,54,58,64,47,2,870
7,0,1,0,0,0,0,1,33,43,35,24,31,32,3,0
92,0,1,0,0,1,0,1,64,67,66,57,62,59,4,0
70,0,0,0,0,0,0,0,56,63,51,58,55,54,1,0
77,0,0,0,0,0,0,1,56,45,43,58,47,53,3,0
81,0,0,0,0,1,1,0,43,40,48,35,51,41,14,0
69,1,1,0,1,0,0,1,54,57,64,62,67,58,1,1000
21,0,1,0,1,0,1,1,37,45,34,34,40,33,1,0
43,0,0,0,0,1,0,0,64,57,65,59,58,47,5,0
29,0,1,0,0,1,0,1,54,51,57,44,46,46,2,0
78,0,0,1,0,1,0,1,61,51,57,48,41,68,3,0
31,1,0,1,0,1,0,0,64,57,56,64,62,53,4,1050
68,1,0,1,0,1,0,0,61,54,32,55,62,45,2,1070
19,0,0,0,0,0,0,1,49,54,43,46,40,57,1,0
41,1,0,0,0,1,0,1,46,49,66,58,55,48,3,890
56,1,0,0,1,0,1,1,54,45,53,30,42,45,6,570
22,0,0,0,0,1,0,0,44,42,61,38,44,51,5,0
58,1,0,0,0,1,0,0,46,44,62,62,67,52,1,880
28,0,1,0,1,0,2,0,33,36,35,40,49,57,7,0
92,0,0,0,0,1,3,0,68,58,60,62,62,62,4,0
71,0,1,0,1,0,0,1,61,63,64,60,50,55,2,0
15,0,0,1,0,0,0,0,56,54,46,52,48,30,1,0
51,0,0,0,1,0,0,1,42,54,52,39,37,62,3,0
82,1,0,1,0,1,0,0,59,60,51,62,55,52,1,900
37,0,1,0,1,0,0,0,29,42,64,28,33,81,9,0
69,0,1,0,1,0,0,1,49,37,57,60,64,49,8,0
83,0,0,0,0,0,0,0,54,56,60,65,65,57,2,0
48,0,1,0,1,0,1,1,31,39,42,49,37,50,8,0
45,0,0,0,0,0,0,0,59,60,55,45,48,49,3,0
12,0,0,0,0,0,1,1,39,40,39,28,35,40,3,0
91,0,0,0,0,1,0,0,66,63,53,53,51,93,6,0
87,1,0,1,0,1,0,0,61,54,35,49,59,48,0,1000
85,0,0,1,0,1,0,0,64,60,52,65,60,61,2,0
42,0,1,0,0,0,0,0,44,44,49,28,36,51,3,0
17,0,1,0,1,0,0,0,41,45,60,45,40,44,3,0
5,0,0,1,0,0,0,0,40,40,36,44,33,41,2,0
42,0,1,0,1,0,2,0,35,39,32,32,48,34,7,0
22,0,1,0,1,0,1,1,42,39,62,51,33,46,4,0
14,0,0,0,1,0,0,1,49,48,56,45,44,56,6,0
82,0,0,0,0,1,0,0,64,59,56,64,67,55,3,0
70,0,0,1,0,1,0,0,52,60,59,62,60,60,4,0
2,0,1,0,0,1,0,1,38,35,32,45,33,38,5,0
92,1,0,0,0,1,0,0,54,56,66,62,64,57,3,1050
31,0,1,0,1,0,0,1,34,36,66,40,37,92,9,0
56,0,0,0,0,1,0,0,56,66,56,61,65,50,1,0
61,0,0,0,0,0,0,1,51,39,59,53,44,47,2,0
7,0,0,1,0,1,0,0,52,45,50,57,53,68,4,0
65,0,0,1,0,1,0,0,39,42,39,42,46,44,2,0
23,0,0,0,0,0,1,1,50,39,64,54,50,40,7,0
75,0,1,0,1,0,2,0,44,39,45,42,41,46,6,0
55,0,1,0,1,0,0,1,51,49,54,49,42,44,1,0
77,1,0,0,0,0,0,0,66,63,56,59,65,46,2,1140
45,1,0,1,0,1,0,1,56,66,42,62,55,53,2,870
61,1,1,0,1,0,0,0,51,57,45,47,55,55,3,830
9,0,1,0,0,1,0,0,42,33,28,34,53,43,1,0
70,1,0,0,0,1,0,1,44,52,56,53,57,50,1,870
33,0,0,1,0,0,0,1,44,39,55,56,45,41,4,0
71,1,0,1,0,1,0,0,59,53,52,62,58,47,1,870
78,1,0,0,0,1,0,0,61,46,60,63,65,62,2,960
4,0,1,0,0,0,0,0,56,58,39,59,52,53,2,0
97,0,0,1,1,0,0,1,64,54,61,57,60,57,4,0
52,1,0,0,0,0,0,0,51,63,52,47,62,48,2,871
58,0,0,0,0,0,0,0,38,48,46,52,53,44,2,0
99,0,0,1,0,1,0,0,61,69,38,60,64,56,5,0
38,0,0,0,1,0,0,1,54,51,59,60,56,52,3,0
64,0,0,1,0,1,0,1,59,52,51,62,62,53,9,0
43,0,0,1,0,0,0,0,54,39,39,36,49,38,2,0
63,0,1,0,0,1,0,0,66,63,49,51,65,52,5,0
29,1,1,0,0,0,1,1,47,37,46,31,33,34,5,550
70,0,0,0,0,0,0,0,56,63,40,51,44,93,2,0
9,1,0,0,0,1,0,0,54,42,60,54,49,40,3,820
48,0,1,0,0,0,2,0,61,57,64,48,47,61,5,0
13,0,1,0,1,0,0,1,39,42,42,32,33,47,0,0
46,0,0,0,1,0,0,0,34,42,60,42,44,50,1,0
85,1,0,1,0,1,0,0,59,60,51,61,62,51,2,920
92,1,0,0,0,0,0,0,64,48,60,61,65,57,1,1140
38,0,1,0,1,0,0,0,39,45,36,47,53,53,4,0
19,0,1,0,1,0,2,1,42,42,42,26,37,45,3,0
30,0,1,0,0,0,2,1,29,42,51,32,33,62,4,0
23,1,1,0,1,0,1,1,45,36,36,39,42,36,6,490
62,1,0,0,0,1,0,0,61,69,44,55,60,62,2,1180
74,1,0,1,0,0,0,1,57,46,65,49,60,57,2,860
58,0,0,1,1,0,0,0,56,51,54,52,62,48,6,0
96,1,0,1,0,1,0,0,66,66,66,64,64,64,2,1290
64,0,0,0,0,1,0,1,49,48,53,55,51,60,2,0
54,1,0,0,0,0,0,0,64,66,56,60,64,52,3,1190
67,1,0,1,0,0,0,1,54,57,54,53,50,54,0,940
22,0,0,0,1,0,0,0,64,57,60,49,46,45,2,0
28,0,0,0,0,0,0,1,49,45,58,58,53,50,5,0
80,1,0,1,0,1,0,1,66,69,59,63,60,60,1,1140
13,1,0,1,1,0,0,1,44,51,43,65,51,55,2,650
19,0,0,1,0,1,0,0,47,57,39,50,49,52,5,0
20,1,1,0,0,0,0,0,49,46,30,43,46,34,5,740
58,0,1,0,1,0,2,0,52,43,50,51,40,59,2,0
84,0,0,0,0,1,0,0,54,57,60,57,60,60,1,0
49,0,0,1,0,1,0,0,40,42,34,34,45,47,3,0
99,1,0,1,0,1,3,1,64,69,51,59,67,55,2,1260
63,0,0,0,0,0,0,1,61,51,65,59,47,49,1,0
90,0,1,0,1,0,0,1,66,69,53,63,64,67,2,0
99,0,0,0,0,0,0,0,54,63,56,57,67,54,2,0
8,0,1,0,1,0,0,0,51,48,54,57,58,52,4,0
96,0,0,0,0,1,0,1,59,69,48,63,60,71,1,0
28,0,0,1,0,1,0,0,54,61,59,57,60,52,3,0
63,1,1,0,0,1,0,1,64,60,53,55,44,47,2,780
53,0,0,0,0,1,0,0,46,45,53,51,47,55,2,0
70,0,0,1,0,0,0,1,46,60,32,51,53,58,2,0
78,1,0,1,0,0,0,0,59,66,61,55,62,59,1,1190
67,0,0,0,0,0,0,0,54,51,47,41,55,45,1,0
31,1,0,1,0,1,0,0,54,47,54,45,56,57,3,890
29,0,1,0,1,0,0,0,33,33,42,37,39,50,6,0
99,0,1,0,1,0,0,1,56,72,66,59,65,66,5,0
36,1,0,0,0,1,0,0,42,57,60,53,58,54,2,780
98,1,0,1,0,0,0,1,71,60,49,64,65,48,1,1300
30,0,1,0,0,0,0,0,59,45,35,50,56,50,6,0
59,1,0,0,0,1,0,0,56,54,54,61,58,64,1,920
7,0,1,0,0,0,1,1,34,27,34,30,29,36,5,0
8,0,0,0,0,0,1,0,39,33,28,32,33,24,4,0
57,1,0,0,0,0,0,0,64,54,40,60,56,66,2,1060
34,1,0,1,0,1,0,0,68,72,53,43,55,52,3,1120
91,0,0,0,0,0,0,0,66,56,50,59,65,50,5,0
63,0,0,1,0,1,0,1,40,36,66,24,39,51,6,0
83,1,0,0,0,1,0,1,44,61,39,59,65,57,7,920
14,0,0,0,0,1,0,0,44,43,41,60,46,45,2,0
11,0,1,0,1,0,0,1,44,30,39,65,49,55,3,0
99,1,0,1,0,1,0,1,64,66,53,47,56,49,1,1060
57,0,0,0,0,0,0,0,57,47,44,48,55,45,7,0
13,0,1,0,0,0,0,0,61,57,39,47,51,45,8,0
64,1,0,0,0,0,0,0,49,45,52,43,38,50,2,650
91,0,0,0,0,1,0,1,61,60,66,61,56,56,1,0
53,0,0,1,1,0,0,0,59,57,60,65,60,56,7,0
54,0,1,0,0,1,0,1,37,42,34,39,40,47,13,0
62,0,0,0,0,0,0,1,34,35,49,51,47,46,3,0
61,1,0,1,0,1,3,0,66,55,45,53,56,52,2,940
74,0,0,1,0,1,0,1,68,72,59,59,56,49,2,0
98,1,0,0,1,0,0,0,56,51,66,63,67,67,1,1110
28,1,0,0,0,0,0,0,59,54,47,48,62,56,3,930
58,0,1,0,1,0,0,1,34,36,46,47,37,62,5,0
92,1,0,0,0,1,0,1,59,51,66,57,64,68,5,1070
28,0,0,0,0,0,0,0,46,57,47,40,53,47,3,0
91,0,1,0,1,0,0,0,39,48,36,36,40,45,1,0
65,0,0,0,0,1,0,1,42,42,47,50,48,42,3,0
13,0,0,0,0,0,0,0,37,37,54,52,46,49,2,0
85,0,0,0,0,0,0,0,59,60,58,57,53,53,0,0
72,0,1,0,0,0,1,1,56,42,44,48,34,42,3,0
46,1,0,1,0,1,0,0,59,54,61,52,49,59,5,840
97,0,1,0,0,1,3,0,56,58,54,43,58,52,5,0
62,1,1,0,0,0,0,1,54,63,55,47,64,51,4,940
53,0,0,0,0,1,0,0,56,51,40,51,49,61,2,0
97,1,1,0,1,0,2,1,49,36,49,54,56,52,1,750
86,0,0,1,1,0,0,0,56,60,49,55,58,45,3,0
44,0,0,0,1,0,0,0,42,42,37,24,42,45,7,0
37,1,0,0,0,0,0,0,42,40,41,50,58,49,3,780
59,0,0,0,0,0,0,1,39,45,49,57,38,50,6,0
99,1,0,0,1,0,0,1,68,63,49,61,67,59,0,1230
66,0,0,0,0,1,0,1,56,39,66,54,53,65,4,0
16,0,0,1,0,0,0,0,51,42,48,38,49,49,2,0
46,0,0,0,0,1,0,0,37,45,62,54,51,49,4,0
19,1,0,1,0,0,0,0,39,51,35,38,38,50,1,570
21,0,0,1,1,0,0,1,51,47,49,47,37,36,0,0
94,1,1,0,1,0,1,1,59,39,58,64,60,47,3,840
40,0,1,0,1,0,0,0,49,42,56,45,44,54,6,0
91,0,0,1,0,1,0,1,56,57,64,55,57,61,1,0
58,0,0,0,1,0,0,1,59,54,55,56,40,55,4,0
29,1,0,0,0,0,0,0,68,61,52,54,62,46,6,1110
16,0,0,1,0,1,0,0,44,33,38,57,51,49,2,0
56,1,1,0,0,0,0,1,51,45,41,60,55,51,3,640
29,0,0,1,0,0,0,1,34,30,65,43,43,45,7,0
8,0,0,1,0,1,0,0,59,52,61,51,47,53,2,0
55,0,0,1,0,0,0,1,61,57,37,55,47,54,3,0
57,1,0,0,1,0,0,0,51,44,65,50,54,54,0,680
16,0,1,0,0,0,1,1,42,51,31,53,47,36,5,0
55,0,0,0,0,0,0,0,64,61,38,55,51,48,2,0
69,0,1,0,1,0,1,1,29,32,27,39,33,42,0,0
60,0,0,0,0,0,1,1,42,42,32,45,43,36,2,0
33,0,0,0,0,1,0,0,61,45,54,59,56,51,2,0
81,1,0,0,0,1,0,0,54,63,44,54,60,60,3,860
19,0,1,0,1,0,1,1,45,48,47,29,34,40,7,0
79,1,0,0,0,1,1,1,55,55,43,60,55,45,1,890
10,0,0,0,1,0,0,0,47,60,49,50,45,36,4,0
48,0,1,0,0,0,3,0,56,51,49,53,53,45,7,0
11,0,0,0,1,0,0,0,43,52,38,49,37,40,5,0
56,1,0,1,0,1,0,0,40,51,56,53,58,41,2,820
73,1,1,0,0,1,0,1,56,54,58,53,60,56,1,780
47,0,0,0,0,0,1,0,46,54,44,49,49,50,8,0
56,0,0,0,1,0,0,0,64,48,47,55,53,42,4,0
83,0,1,0,1,0,1,1,42,36,41,51,45,57,4,0
98,0,0,1,1,0,0,1,64,60,53,59,51,59,3,0
29,0,0,0,1,0,0,0,44,36,60,45,37,42,5,0
68,0,0,0,0,0,0,0,59,51,56,58,60,49,1,0
96,0,0,0,0,0,0,1,49,52,59,62,65,53,4,0
52,0,1,0,1,0,1,1,47,42,40,42,38,42,4,0
27,0,1,0,1,0,0,0,28,36,36,24,38,35,6,0
56,0,0,1,0,1,0,0,54,60,53,64,64,49,2,0
51,0,0,0,0,1,0,1,56,51,64,57,53,58,5,0
41,1,0,0,0,1,0,0,61,64,47,62,64,55,2,1110
77,0,0,0,0,0,0,1,61,60,55,51,49,54,2,0
78,1,1,0,1,0,0,0,61,57,45,48,62,41,2,1040
95,0,0,0,0,0,0,1,59,57,59,61,65,59,3,0
31,0,0,1,0,1,1,0,61,43,55,53,49,52,0,0
90,0,0,1,0,1,0,0,66,49,66,63,67,58,2,0
36,0,1,0,1,0,0,1,30,49,66,57,42,45,1,0
38,0,1,0,0,0,2,1,32,39,42,52,46,45,1,0
89,1,0,1,0,1,0,1,61,60,66,56,57,59,14,1060
68,0,0,0,0,0,0,1,44,51,50,48,37,54,1,0
89,1,0,1,0,1,0,1,52,46,57,52,62,55,2,920
4,0,0,1,1,0,0,0,34,45,50,41,53,24,7,0
88,1,0,0,0,0,0,1,51,56,42,60,43,50,2,900
48,0,1,0,1,0,0,0,49,37,44,39,51,41,1,0
92,0,0,0,0,1,0,1,51,55,60,59,57,49,4,0
99,1,0,1,0,1,0,0,71,72,53,62,67,65,1,1460
82,0,1,0,1,0,0,1,61,57,49,56,51,57,1,0
96,1,0,1,0,1,0,1,66,69,50,58,64,55,3,1170
27,1,1,0,1,0,0,0,54,51,41,50,47,54,2,680
39,1,0,0,0,1,0,1,54,63,45,53,56,63,2,860
7,0,0,1,0,0,0,1,47,57,46,50,46,46,2,0
99,1,0,1,0,1,0,1,62,66,66,64,64,65,2,1290
53,0,1,0,1,0,1,1,44,33,40,25,41,36,5,0
85,0,0,0,0,0,0,1,59,69,55,61,56,53,3,0
75,1,0,1,0,1,0,1,64,66,62,45,57,39,1,1020
58,1,1,0,0,0,1,1,44,48,52,53,44,53,3,700
42,0,1,0,1,0,0,1,48,48,56,55,35,55,1,0
17,0,0,0,0,0,0,0,46,45,34,47,44,50,3,0
98,0,0,1,0,1,0,1,56,69,46,49,62,51,2,0
92,1,0,0,0,0,0,1,59,55,62,62,62,58,1,1060
59,1,0,1,0,0,0,0,45,45,42,36,49,47,2,790
90,0,0,0,0,1,0,1,56,66,56,63,51,59,1,0
97,1,0,1,0,1,0,1,66,69,55,63,62,62,1,1210
43,0,0,0,1,0,0,0,59,57,52,45,51,50,1,0
